objective,scenario,ann_return,xi_ann_return,active_ann_return,downside_capture,downside_preservation,cvar_loss,xi_cvar_loss,maxdd_loss,xi_maxdd_loss
state_optimized_xcdr_v3_policy,remove_top_5pct_active,0.1727382315116725,0.10959095640085392,0.06314727511081861,0.9108356302753928,False,0.015483802031451199,0.014993746820704453,0.11433285575429697,0.09359485239700593
state_optimized_xcdr_v3_policy,downside_returns_25pct_worse,0.07321474293141059,0.10959095640085392,-0.03637621346944335,1.096775713142942,False,0.01921452468063933,0.014993746820704453,0.16063594335558284,0.09359485239700593
state_xodr_v1_policy,base,0.19927929483881357,0.10959095640085392,0.08968833843795966,0.8814936740707038,False,0.015401590870649068,0.014993746820704453,0.10731895359652077,0.09359485239700593
state_xodr_v1_policy,rebalance_cost_5bps,0.19627929483881362,0.10959095640085392,0.08668833843795967,0.883482405994428,False,0.015441064554859593,0.014993746820704453,0.10731895359652077,0.09359485239700593
state_xodr_v1_policy,remove_top_5pct_active,0.1718016218417978,0.10959095640085392,0.06221066544094389,0.9118410523593174,False,0.015480192101172133,0.014993746820704453,0.10822914856420307,0.09359485239700593
state_xodr_v1_policy,downside_returns_25pct_worse,0.06999976825360453,0.10959095640085392,-0.039591188147249386,1.10186709258838,False,0.019251988588311335,0.014993746820704453,0.15676272052875573,0.09359485239700593
tail_aware_anchor_dd_budget_policy,base,0.1783513676652467,0.10959095640085392,0.06876041126439272,0.6732022964013701,True,0.011735088266836377,0.014993746820704453,0.07264203094590405,0.09359485239700593
tail_aware_anchor_dd_budget_policy,rebalance_cost_5bps,0.1753513676652467,0.10959095640085392,0.06576041126439272,0.6751910283250941,True,0.011774561951046904,0.014993746820704453,0.07310096369336438,0.09359485239700593
tail_aware_anchor_dd_budget_policy,remove_top_5pct_active,0.14064469783246866,0.10959095640085392,0.03105374143161471,0.7364597552627208,True,0.012852862522758685,0.014993746820704453,0.09817905535011451,0.09359485239700593
tail_aware_anchor_dd_budget_policy,downside_returns_25pct_worse,0.07961977521610562,0.10959095640085392,-0.029971181184748313,0.8415028705017125,False,0.014640279144602975,0.014993746820704453,0.1053619239461887,0.09359485239700593
tail_convex_anchor_dd_budget_policy,base,0.17651964266341263,0.10959095640085392,0.06692868626255873,0.6583880310853739,True,0.011534526482138409,0.014993746820704453,0.07033186654166379,0.09359485239700593
